,index,Param Pair,Avg Accuracy,Standard Dev,Training Time
549,603,"(3, 1.8, 0.4)",0.6529663245213905,0.03934446449476684,0.03934446449476684
550,1190,"(6, 1.4000000000000001, 0.1)",0.6525944945017292,0.014445067193200996,0.014445067193200996
551,399,"(2, 1.8, 1.0)",0.6519173297833124,0.01613169179459844,0.01613169179459844
552,1180,"(6, 1.3, 0.1)",0.6517557081781117,0.020937368504662844,0.020937368504662844
553,1220,"(6, 1.7000000000000002, 0.1)",0.6517165972621818,0.013642555681393338,0.013642555681393338
554,573,"(3, 1.5, 0.4)",0.6516970051004776,0.01851484198562044,0.01851484198562044
555,751,"(4, 1.2000000000000002, 0.2)",0.6514778042946795,0.023017808387257813,0.023017808387257813
556,563,"(3, 1.4000000000000001, 0.4)",0.6500757843508824,0.01370141103077491,0.01370141103077491
557,513,"(3, 0.9, 0.4)",0.6498216004814739,0.00660825383317606,0.00660825383317606
558,503,"(3, 0.8, 0.4)",0.6497022673636706,0.01784486750268141,0.01784486750268141
559,1090,"(6, 0.4, 0.1)",0.6494626585025772,0.016685735152443783,0.016685735152443783
560,1110,"(6, 0.6000000000000001, 0.1)",0.649456783688336,0.023238055301776084,0.023238055301776084
561,1120,"(6, 0.7000000000000001, 0.1)",0.649346520583892,0.016538465071806105,0.016538465071806105
562,319,"(2, 1.0, 1.0)",0.6490423976764423,0.021444543480616717,0.021444543480616717
563,553,"(3, 1.3, 0.4)",0.6490405312528867,0.020698211537752514,0.020698211537752514
564,1150,"(6, 1.0, 0.1)",0.649032041781372,0.016140265258172786,0.016140265258172786
565,1140,"(6, 0.9, 0.1)",0.6488012270074484,0.02326849842005282,0.02326849842005282
566,1170,"(6, 1.2000000000000002, 0.1)",0.6482554294975799,0.017647260456090226,0.017647260456090226
567,1160,"(6, 1.1, 0.1)",0.6480709220406823,0.021304356742249647,0.021304356742249647
568,583,"(3, 1.6, 0.4)",0.6477809203994951,0.01596831250627885,0.01596831250627885
569,1070,"(6, 0.2, 0.1)",0.6476168928786528,0.018324821645916256,0.018324821645916256
570,1210,"(6, 1.6, 0.1)",0.646942583995801,0.00929516320969384,0.00929516320969384
571,289,"(2, 0.7000000000000001, 1.0)",0.6462956540845471,0.0308910624350848,0.0308910624350848
572,523,"(3, 1.0, 0.4)",0.6450919718187818,0.021478145129645288,0.021478145129645288
573,533,"(3, 1.1, 0.4)",0.6448947820315591,0.009284880814320412,0.009284880814320412
574,1250,"(6, 2.0, 0.1)",0.6446960365485769,0.02263901227634598,0.02263901227634598
575,329,"(2, 1.1, 1.0)",0.6443505677352043,0.020883255924406933,0.020883255924406933
576,1240,"(6, 1.9000000000000001, 0.1)",0.6442805238500393,0.01126462919843781,0.01126462919843781
577,279,"(2, 0.6000000000000001, 1.0)",0.6438812499049285,0.03171924881456121,0.03171924881456121
578,1130,"(6, 0.8, 0.1)",0.643629724158991,0.014746180154161936,0.014746180154161936
579,1230,"(6, 1.8, 0.1)",0.6432290464534443,0.014468832322845047,0.014468832322845047
580,379,"(2, 1.6, 1.0)",0.6429224147306147,0.025004727812568354,0.025004727812568354
581,299,"(2, 0.8, 1.0)",0.6417495667898074,0.029019255459816026,0.029019255459816026
582,1050,"(6, 0.0, 0.1)",0.6416330460966444,0.024224580665038922,0.024224580665038922
583,1100,"(6, 0.5, 0.1)",0.6400219067082512,0.01650926882995825,0.01650926882995825
584,1080,"(6, 0.30000000000000004, 0.1)",0.6398477819556578,0.02468383547946113,0.02468383547946113
585,554,"(3, 1.3, 0.5)",0.6395681524606909,0.02785878075648566,0.02785878075648566
586,564,"(3, 1.4000000000000001, 0.5)",0.6375212876557664,0.027324509222972717,0.027324509222972717
587,464,"(3, 0.4, 0.5)",0.637265514143585,0.018065294739014814,0.018065294739014814
588,309,"(2, 0.9, 1.0)",0.6364171100106011,0.04108442515058759,0.04108442515058759
589,494,"(3, 0.7000000000000001, 0.5)",0.6360229901504549,0.026800809617061893,0.026800809617061893
590,593,"(3, 1.7000000000000002, 0.4)",0.6347983573938759,0.025470059680834153,0.025470059680834153
591,574,"(3, 1.5, 0.5)",0.633485990352788,0.02534214560935334,0.02534214560935334
592,1060,"(6, 0.1, 0.1)",0.632475419994912,0.017333050387732293,0.017333050387732293
593,584,"(3, 1.6, 0.5)",0.6324551257124117,0.01897390527616334,0.01897390527616334
594,524,"(3, 1.0, 0.5)",0.6322053607916798,0.028078379744924806,0.028078379744924806
595,474,"(3, 0.5, 0.5)",0.6319032505507779,0.02747426589399797,0.02747426589399797
596,434,"(3, 0.1, 0.5)",0.6301448284117952,0.012784060980061665,0.012784060980061665
597,594,"(3, 1.7000000000000002, 0.5)",0.6299603574426796,0.025214098846922803,0.025214098846922803
598,614,"(3, 1.9000000000000001, 0.5)",0.6290737124611054,0.020859105623532354,0.020859105623532354
599,544,"(3, 1.2000000000000002, 0.5)",0.6288004691528165,0.027420696158717093,0.027420696158717093
600,534,"(3, 1.1, 0.5)",0.6283321327683509,0.027872181984945107,0.027872181984945107
601,484,"(3, 0.6000000000000001, 0.5)",0.6282812447294741,0.01480623680891016,0.01480623680891016
602,424,"(3, 0.0, 0.5)",0.6281815176149155,0.003231377991311173,0.003231377991311173
603,444,"(3, 0.2, 0.5)",0.6278626573229494,0.01938843730016178,0.01938843730016178
604,604,"(3, 1.8, 0.5)",0.6272966875617978,0.020324193011883013,0.020324193011883013
605,822,"(4, 1.9000000000000001, 0.30000000000000004)",0.6264890547815505,0.026799832499051646,0.026799832499051646
606,624,"(3, 2.0, 0.5)",0.6259747324705465,0.021209658758245813,0.021209658758245813
607,832,"(4, 2.0, 0.30000000000000004)",0.6249514541261989,0.02930694345091462,0.02930694345091462
608,514,"(3, 0.9, 0.5)",0.6236678366570014,0.027164594037166784,0.027164594037166784
609,504,"(3, 0.8, 0.5)",0.6236652410034892,0.026664315086786565,0.026664315086786565
610,557,"(3, 1.3, 0.8)",0.623036158629052,0.027053131253569535,0.027053131253569535
611,565,"(3, 1.4000000000000001, 0.6)",0.6221581980944381,0.012730366816838846,0.012730366816838846
612,652,"(4, 0.2, 0.30000000000000004)",0.621864253660665,0.02338244192426262,0.02338244192426262
613,772,"(4, 1.4000000000000001, 0.30000000000000004)",0.6207085595455581,0.025605743435839826,0.025605743435839826
614,642,"(4, 0.1, 0.30000000000000004)",0.6196201833919612,0.021076953625876513,0.021076953625876513
615,445,"(3, 0.2, 0.6)",0.6192302380160271,0.020674896195696367,0.020674896195696367
616,632,"(4, 0.0, 0.30000000000000004)",0.6181770480463749,0.017803266814835985,0.017803266814835985
617,575,"(3, 1.5, 0.6)",0.6172673333916154,0.019556217152028973,0.019556217152028973
618,752,"(4, 1.2000000000000002, 0.30000000000000004)",0.6172502034419208,0.025570016721315748,0.025570016721315748
619,812,"(4, 1.8, 0.30000000000000004)",0.6170992305985956,0.019484676583957014,0.019484676583957014
620,732,"(4, 1.0, 0.30000000000000004)",0.6170233708216255,0.02950133360606417,0.02950133360606417
621,585,"(3, 1.6, 0.6)",0.6167000949491881,0.01470411065823496,0.01470411065823496
622,555,"(3, 1.3, 0.6)",0.6166635271510406,0.017492904145792965,0.017492904145792965
623,454,"(3, 0.30000000000000004, 0.5)",0.616633112492486,0.028024599400921044,0.028024599400921044
624,435,"(3, 0.1, 0.6)",0.6142860862275702,0.021323234045399455,0.021323234045399455
625,762,"(4, 1.3, 0.30000000000000004)",0.613686533802643,0.023361684899033265,0.023361684899033265
626,595,"(3, 1.7000000000000002, 0.6)",0.6135263981805913,0.016964739926757948,0.016964739926757948
627,802,"(4, 1.7000000000000002, 0.30000000000000004)",0.6133755273315156,0.02957571505290049,0.02957571505290049
628,712,"(4, 0.8, 0.30000000000000004)",0.6132929361861723,0.01766158461848589,0.01766158461848589
629,495,"(3, 0.7000000000000001, 0.6)",0.6132528916153317,0.021953904136858327,0.021953904136858327
630,455,"(3, 0.30000000000000004, 0.6)",0.613102950802145,0.013296087862617685,0.013296087862617685
631,545,"(3, 1.2000000000000002, 0.6)",0.6128272597012712,0.019689771862925545,0.019689771862925545
632,722,"(4, 0.9, 0.30000000000000004)",0.6126410738902048,0.02828597290176127,0.02828597290176127
633,742,"(4, 1.1, 0.30000000000000004)",0.6124796832613149,0.020616195878854486,0.020616195878854486
634,505,"(3, 0.8, 0.6)",0.6124461407612504,0.023099155983426784,0.023099155983426784
635,1031,"(5, 1.9000000000000001, 0.2)",0.6120338894255761,0.030679209497798943,0.030679209497798943
636,782,"(4, 1.5, 0.30000000000000004)",0.6116249972262968,0.029455163256947754,0.029455163256947754
637,515,"(3, 0.9, 0.6)",0.611526489512837,0.016019018388662227,0.016019018388662227
638,692,"(4, 0.6000000000000001, 0.30000000000000004)",0.6114489803653911,0.019533856524683813,0.019533856524683813
639,615,"(3, 1.9000000000000001, 0.6)",0.6113708119338799,0.018116851510218232,0.018116851510218232
640,625,"(3, 2.0, 0.6)",0.6110227183835492,0.011598693872386082,0.011598693872386082
641,546,"(3, 1.2000000000000002, 0.7000000000000001)",0.6109251741586328,0.015600751469223656,0.015600751469223656
642,425,"(3, 0.0, 0.6)",0.610604936290034,0.01710345878567621,0.01710345878567621
643,662,"(4, 0.30000000000000004, 0.30000000000000004)",0.6104095985383651,0.022942419444287793,0.022942419444287793
644,596,"(3, 1.7000000000000002, 0.7000000000000001)",0.6103345217371716,0.030943279603307252,0.030943279603307252
645,605,"(3, 1.8, 0.6)",0.6102485320864638,0.013964640667515125,0.013964640667515125
646,1041,"(5, 2.0, 0.2)",0.610000235737343,0.014367065769825833,0.014367065769825833
647,702,"(4, 0.7000000000000001, 0.30000000000000004)",0.6095994607215796,0.016893407451123516,0.016893407451123516
648,516,"(3, 0.9, 0.7000000000000001)",0.6094793315046675,0.017318361829988062,0.017318361829988062
649,1011,"(5, 1.7000000000000002, 0.2)",0.6089346650222209,0.028046001838889487,0.028046001838889487
650,535,"(3, 1.1, 0.6)",0.6088579811284645,0.016542241119717874,0.016542241119717874
651,626,"(3, 2.0, 0.7000000000000001)",0.6087918955813366,0.016982645376447877,0.016982645376447877
652,1430,"(7, 1.7000000000000002, 0.1)",0.6086849468244577,0.01654357158686238,0.01654357158686238
653,901,"(5, 0.6000000000000001, 0.2)",0.6080573810996137,0.0283627856107105,0.0283627856107105
654,496,"(3, 0.7000000000000001, 0.7000000000000001)",0.6078156906344361,0.015485316837710658,0.015485316837710658
655,486,"(3, 0.6000000000000001, 0.7000000000000001)",0.6075793775630659,0.030222176795684185,0.030222176795684185
656,556,"(3, 1.3, 0.7000000000000001)",0.6070635786354318,0.02275793476408156,0.02275793476408156
657,576,"(3, 1.5, 0.7000000000000001)",0.6069540274492249,0.023849974826966505,0.023849974826966505
658,525,"(3, 1.0, 0.6)",0.6067767164872226,0.017601030555799507,0.017601030555799507
659,616,"(3, 1.9000000000000001, 0.7000000000000001)",0.6065931257597241,0.020869413450168933,0.020869413450168933
660,841,"(5, 0.0, 0.2)",0.6059983600773163,0.021130440117456052,0.021130440117456052
661,1440,"(7, 1.8, 0.1)",0.6057460232628062,0.01728156470091852,0.01728156470091852
662,1410,"(7, 1.5, 0.1)",0.6054557604154829,0.019393824106070566,0.019393824106070566
663,465,"(3, 0.4, 0.6)",0.6054266470792824,0.012443700737413226,0.012443700737413226
664,447,"(3, 0.2, 0.8)",0.6051681999208685,0.010853946743095488,0.010853946743095488
665,428,"(3, 0.0, 0.9)",0.6050426602102755,0.037066588952221764,0.037066588952221764
666,792,"(4, 1.6, 0.30000000000000004)",0.6049983052696856,0.018520763973968565,0.018520763973968565
667,606,"(3, 1.8, 0.7000000000000001)",0.6048934940621165,0.023521533184810366,0.023521533184810366
668,672,"(4, 0.4, 0.30000000000000004)",0.6045871740258845,0.031588252463822075,0.031588252463822075
669,991,"(5, 1.5, 0.2)",0.6044043434244373,0.028118840576268317,0.028118840576268317
670,1021,"(5, 1.8, 0.2)",0.604339931292747,0.015741056335436075,0.015741056335436075
671,475,"(3, 0.5, 0.6)",0.6040892193481985,0.017921134362308206,0.017921134362308206
672,597,"(3, 1.7000000000000002, 0.8)",0.6038482562995307,0.02599561412242202,0.02599561412242202
673,536,"(3, 1.1, 0.7000000000000001)",0.6038069915679567,0.020136319697450604,0.020136319697450604
674,517,"(3, 0.9, 0.8)",0.6034821612330387,0.019558893128904787,0.019558893128904787
675,506,"(3, 0.8, 0.7000000000000001)",0.6034044287902827,0.02086097087725044,0.02086097087725044
676,427,"(3, 0.0, 0.8)",0.60335733277789,0.017037480809865092,0.017037480809865092
677,971,"(5, 1.3, 0.2)",0.6032286285418422,0.017429661242355232,0.017429661242355232
678,547,"(3, 1.2000000000000002, 0.8)",0.6032271873092366,0.015246307223509921,0.015246307223509921
679,617,"(3, 1.9000000000000001, 0.8)",0.6030861811787406,0.02116669308617828,0.02116669308617828
680,527,"(3, 1.0, 0.8)",0.6030794201043344,0.021299068382160218,0.021299068382160218
681,981,"(5, 1.4000000000000001, 0.2)",0.602926685421175,0.02807281932069219,0.02807281932069219
682,1400,"(7, 1.4000000000000001, 0.1)",0.602880708728964,0.018132101983749007,0.018132101983749007
683,682,"(4, 0.5, 0.30000000000000004)",0.6028512606350848,0.01025473448318578,0.01025473448318578
684,468,"(3, 0.4, 0.9)",0.6026209495122499,0.021352758199727196,0.021352758199727196
685,921,"(5, 0.8, 0.2)",0.6024778844803824,0.020929582400279072,0.020929582400279072
686,438,"(3, 0.1, 0.9)",0.6024218923676019,0.0502444260028671,0.0502444260028671
687,1310,"(7, 0.5, 0.1)",0.6024024537795611,0.01535593783032075,0.01535593783032075
688,1330,"(7, 0.7000000000000001, 0.1)",0.6021762881254723,0.0054874743290491065,0.0054874743290491065
689,537,"(3, 1.1, 0.8)",0.6020869199417709,0.0193637059362049,0.0193637059362049
690,478,"(3, 0.5, 0.9)",0.6019751213770231,0.02014177307961975,0.02014177307961975
691,1420,"(7, 1.6, 0.1)",0.6019419926681585,0.020376681398155398,0.020376681398155398
692,1390,"(7, 1.3, 0.1)",0.6017873979315127,0.02303521355953748,0.02303521355953748
693,1290,"(7, 0.30000000000000004, 0.1)",0.6014525749328812,0.02247983023472695,0.02247983023472695
694,1260,"(7, 0.0, 0.1)",0.6013105267857599,0.015379099127853148,0.015379099127853148
695,1350,"(7, 0.9, 0.1)",0.6012929604706031,0.011413413035515822,0.011413413035515822
696,1370,"(7, 1.1, 0.1)",0.6010580966227888,0.015446314586691615,0.015446314586691615
697,891,"(5, 0.5, 0.2)",0.6009881996269811,0.034989739758970906,0.034989739758970906
698,497,"(3, 0.7000000000000001, 0.8)",0.6008652258441226,0.01715093943956512,0.01715093943956512
699,941,"(5, 1.0, 0.2)",0.6006251718370785,0.012295762391257722,0.012295762391257722
700,1450,"(7, 1.9000000000000001, 0.1)",0.6005467619474477,0.02022190465564234,0.02022190465564234
701,487,"(3, 0.6000000000000001, 0.8)",0.6005335989995894,0.01776546179611582,0.01776546179611582
702,457,"(3, 0.30000000000000004, 0.8)",0.6005100163450592,0.012458514926395579,0.012458514926395579
703,931,"(5, 0.9, 0.2)",0.6004979623585464,0.023074376943274095,0.023074376943274095
704,437,"(3, 0.1, 0.8)",0.6003635167977011,0.021303534737194783,0.021303534737194783
705,1380,"(7, 1.2000000000000002, 0.1)",0.6003003519719067,0.021168341352225374,0.021168341352225374
706,871,"(5, 0.30000000000000004, 0.2)",0.6002148067761306,0.020917623549400657,0.020917623549400657
707,861,"(5, 0.2, 0.2)",0.6001634412230568,0.028229263727786936,0.028229263727786936
708,1280,"(7, 0.2, 0.1)",0.6000767569345277,0.02237333739486354,0.02237333739486354
709,566,"(3, 1.4000000000000001, 0.7000000000000001)",0.6000472416758195,0.02159865706259096,0.02159865706259096
710,488,"(3, 0.6000000000000001, 0.9)",0.5997582575461772,0.02843414474949804,0.02843414474949804
711,507,"(3, 0.8, 0.8)",0.5995785105255073,0.019331425121965437,0.019331425121965437
712,851,"(5, 0.1, 0.2)",0.5995052276830641,0.015095705315494461,0.015095705315494461
713,586,"(3, 1.6, 0.7000000000000001)",0.5991784296514585,0.018732066888637235,0.018732066888637235
714,526,"(3, 1.0, 0.7000000000000001)",0.5991737929329328,0.017440677273678745,0.017440677273678745
715,485,"(3, 0.6000000000000001, 0.6)",0.5991678257614035,0.02211309538542423,0.02211309538542423
716,1300,"(7, 0.4, 0.1)",0.5990360577337326,0.018824715027879583,0.018824715027879583
717,568,"(3, 1.4000000000000001, 0.9)",0.5987686152814956,0.019074777494482113,0.019074777494482113
718,587,"(3, 1.6, 0.8)",0.5986491323440394,0.02511074315744188,0.02511074315744188
719,588,"(3, 1.6, 0.9)",0.5986142228450559,0.02604404224681491,0.02604404224681491
720,1001,"(5, 1.6, 0.2)",0.598492344092233,0.01873635391816235,0.01873635391816235
721,1360,"(7, 1.0, 0.1)",0.5984809548332255,0.01830445426338288,0.01830445426338288
722,961,"(5, 1.2000000000000002, 0.2)",0.5983955045424292,0.025845315495346948,0.025845315495346948
723,951,"(5, 1.1, 0.2)",0.5982115269158017,0.016980380489419956,0.016980380489419956
724,466,"(3, 0.4, 0.7000000000000001)",0.5973707610696091,0.033189382851262446,0.033189382851262446
725,833,"(4, 2.0, 0.4)",0.5973400437167895,0.031324248124865964,0.031324248124865964
726,567,"(3, 1.4000000000000001, 0.8)",0.5972131903240409,0.02366161815745368,0.02366161815745368
727,436,"(3, 0.1, 0.7000000000000001)",0.5971704190435754,0.02460729331304488,0.02460729331304488
728,618,"(3, 1.9000000000000001, 0.9)",0.5970490329700524,0.014890961967262147,0.014890961967262147
729,1340,"(7, 0.8, 0.1)",0.596580976794586,0.01433129398417305,0.01433129398417305
730,911,"(5, 0.7000000000000001, 0.2)",0.5963781243415498,0.014585875718272742,0.014585875718272742
731,456,"(3, 0.30000000000000004, 0.7000000000000001)",0.5963331514416408,0.0338839748989681,0.0338839748989681
732,703,"(4, 0.7000000000000001, 0.4)",0.5962963026144126,0.02734629958282784,0.02734629958282784
733,1270,"(7, 0.1, 0.1)",0.5959005638812456,0.018085286996264636,0.018085286996264636
734,548,"(3, 1.2000000000000002, 0.9)",0.5957846898787984,0.028912613528072468,0.028912613528072468
735,498,"(3, 0.7000000000000001, 0.9)",0.5947682320434144,0.022456590066903714,0.022456590066903714
736,663,"(4, 0.30000000000000004, 0.4)",0.5947604566016075,0.01971804694162785,0.01971804694162785
737,1320,"(7, 0.6000000000000001, 0.1)",0.5946447602547058,0.01370593486138592,0.01370593486138592
738,577,"(3, 1.5, 0.8)",0.5944214804886204,0.021276911459718648,0.021276911459718648
739,1460,"(7, 2.0, 0.1)",0.5943649337897406,0.019694096596419127,0.019694096596419127
740,881,"(5, 0.4, 0.2)",0.5941001788968046,0.01577032341009775,0.01577032341009775
741,598,"(3, 1.7000000000000002, 0.9)",0.5938941989155475,0.01888602835857159,0.01888602835857159
742,538,"(3, 1.1, 0.9)",0.5936663146042701,0.02552109506356357,0.02552109506356357
743,793,"(4, 1.6, 0.4)",0.5934281946177746,0.017082386426636988,0.017082386426636988
744,723,"(4, 0.9, 0.4)",0.5927414789757337,0.02318731221318454,0.02318731221318454
745,627,"(3, 2.0, 0.8)",0.5925246497730733,0.021464909617207848,0.021464909617207848
746,446,"(3, 0.2, 0.7000000000000001)",0.5924799074525847,0.026947861015466118,0.026947861015466118
747,558,"(3, 1.3, 0.9)",0.5923172993650951,0.010755113855523073,0.010755113855523073
748,569,"(3, 1.4000000000000001, 1.0)",0.5922090855428044,0.027884506728999583,0.027884506728999583
749,628,"(3, 2.0, 0.9)",0.592071438885481,0.02647362378480286,0.02647362378480286
750,467,"(3, 0.4, 0.8)",0.5917609965588447,0.003540537483193115,0.003540537483193115
751,458,"(3, 0.30000000000000004, 0.9)",0.5914650703804811,0.01911883193454645,0.01911883193454645
752,429,"(3, 0.0, 1.0)",0.5913787624915157,0.027346710073599626,0.027346710073599626
753,713,"(4, 0.8, 0.4)",0.5906119787789699,0.013802887489335903,0.013802887489335903
754,518,"(3, 0.9, 0.9)",0.5905945026185341,0.02615228571988914,0.02615228571988914
755,528,"(3, 1.0, 0.9)",0.5904430642555589,0.01901055719341475,0.01901055719341475
756,608,"(3, 1.8, 0.9)",0.5899880498189009,0.024135226509098558,0.024135226509098558
757,559,"(3, 1.3, 1.0)",0.5893824124923606,0.022603416989077797,0.022603416989077797
758,426,"(3, 0.0, 0.7000000000000001)",0.5893810152480132,0.02755992802642083,0.02755992802642083
759,673,"(4, 0.4, 0.4)",0.5893657776524122,0.02091633126155012,0.02091633126155012
760,519,"(3, 0.9, 1.0)",0.5893616346473143,0.026824020419137326,0.026824020419137326
761,643,"(4, 0.1, 0.4)",0.5889813339227097,0.02056675334461327,0.02056675334461327
762,578,"(3, 1.5, 0.9)",0.5889611179323515,0.013882910405277142,0.013882910405277142
763,476,"(3, 0.5, 0.7000000000000001)",0.5881872526802718,0.023494969895316745,0.023494969895316745
764,607,"(3, 1.8, 0.8)",0.5876291544300061,0.01801775357614552,0.01801775357614552
765,653,"(4, 0.2, 0.4)",0.5875855926178057,0.013189556140148023,0.013189556140148023
766,449,"(3, 0.2, 1.0)",0.5868707935609604,0.026075462439395573,0.026075462439395573
767,803,"(4, 1.7000000000000002, 0.4)",0.5864369005344943,0.021180976766932442,0.021180976766932442
768,693,"(4, 0.6000000000000001, 0.4)",0.5859370416150605,0.016168514765970515,0.016168514765970515
769,609,"(3, 1.8, 1.0)",0.5858706982966216,0.01649030047745994,0.01649030047745994
770,683,"(4, 0.5, 0.4)",0.585766026896594,0.01707434731823922,0.01707434731823922
771,813,"(4, 1.8, 0.4)",0.5856817676793582,0.019328423673842614,0.019328423673842614
772,499,"(3, 0.7000000000000001, 1.0)",0.5852525355229415,0.020699428258515548,0.020699428258515548
773,743,"(4, 1.1, 0.4)",0.5850510569624544,0.015289447739144799,0.015289447739144799
774,783,"(4, 1.5, 0.4)",0.5844282340920953,0.008183236332621942,0.008183236332621942
775,448,"(3, 0.2, 0.9)",0.5843716397726956,0.01364689151167829,0.01364689151167829
776,633,"(4, 0.0, 0.4)",0.5842860662934631,0.029014476349178264,0.029014476349178264
777,508,"(3, 0.8, 0.9)",0.5832887500740318,0.013482442807575358,0.013482442807575358
778,629,"(3, 2.0, 1.0)",0.582981238593538,0.018578184619339057,0.018578184619339057
779,529,"(3, 1.0, 1.0)",0.5822973529535564,0.011095308472876176,0.011095308472876176
780,539,"(3, 1.1, 1.0)",0.5820077740033124,0.017278581169113166,0.017278581169113166
781,477,"(3, 0.5, 0.8)",0.5812615825056835,0.004396690947738242,0.004396690947738242
782,579,"(3, 1.5, 1.0)",0.580859974370233,0.02182500922239075,0.02182500922239075
783,773,"(4, 1.4000000000000001, 0.4)",0.5799913597950529,0.020394440968642714,0.020394440968642714
784,549,"(3, 1.2000000000000002, 1.0)",0.5788367013907595,0.030803087175809193,0.030803087175809193
785,733,"(4, 1.0, 0.4)",0.5783434991648837,0.01726773908609959,0.01726773908609959
786,439,"(3, 0.1, 1.0)",0.5778469365209167,0.021569354107123944,0.021569354107123944
787,763,"(4, 1.3, 0.4)",0.5768069412417463,0.027023395782215635,0.027023395782215635
788,599,"(3, 1.7000000000000002, 1.0)",0.5764560097987335,0.017872985476949873,0.017872985476949873
789,823,"(4, 1.9000000000000001, 0.4)",0.5764144897863762,0.019012674512348716,0.019012674512348716
790,654,"(4, 0.2, 0.5)",0.5762173255920471,0.010779331261840164,0.010779331261840164
791,509,"(3, 0.8, 1.0)",0.5755284639815313,0.030203168195038807,0.030203168195038807
792,469,"(3, 0.4, 1.0)",0.5752562631106454,0.02175538131133435,0.02175538131133435
793,589,"(3, 1.6, 1.0)",0.5744149807368015,0.029293035041454106,0.029293035041454106
794,714,"(4, 0.8, 0.5)",0.5732381598077974,0.011309453990538287,0.011309453990538287
795,459,"(3, 0.30000000000000004, 1.0)",0.5730954271114413,0.027620202761061752,0.027620202761061752
796,619,"(3, 1.9000000000000001, 1.0)",0.5730887644229037,0.028912014631381436,0.028912014631381436
797,753,"(4, 1.2000000000000002, 0.4)",0.5729871722127845,0.019336132727740353,0.019336132727740353
798,479,"(3, 0.5, 1.0)",0.5728480074980176,0.02076962847627822,0.02076962847627822
799,784,"(4, 1.5, 0.5)",0.5723461726603529,0.01981880439843699,0.01981880439843699
800,774,"(4, 1.4000000000000001, 0.5)",0.5719691945388292,0.02624429314493582,0.02624429314493582
801,644,"(4, 0.1, 0.5)",0.5704713673967886,0.020051915292906626,0.020051915292906626
802,634,"(4, 0.0, 0.5)",0.5700162414027603,0.0229035310190843,0.0229035310190843
803,1630,"(8, 1.6, 0.1)",0.5698518512507995,0.012407769225753158,0.012407769225753158
804,972,"(5, 1.3, 0.30000000000000004)",0.5697522370956618,0.02171427136280543,0.02171427136280543
805,824,"(4, 1.9000000000000001, 0.5)",0.5696345223317787,0.032621203337437836,0.032621203337437836
806,764,"(4, 1.3, 0.5)",0.5694559616541086,0.039613317376543535,0.039613317376543535
807,724,"(4, 0.9, 0.5)",0.5691802041470316,0.008425489828713863,0.008425489828713863
808,1640,"(8, 1.7000000000000002, 0.1)",0.5689346294417913,0.01812316086233838,0.01812316086233838
809,489,"(3, 0.6000000000000001, 1.0)",0.5687584688351879,0.008824799795628094,0.008824799795628094
810,664,"(4, 0.30000000000000004, 0.5)",0.5680875417322866,0.022433014751624653,0.022433014751624653
811,704,"(4, 0.7000000000000001, 0.5)",0.5679135967946078,0.018723091674090007,0.018723091674090007
812,1600,"(8, 1.3, 0.1)",0.5675241671939302,0.01779378254471717,0.01779378254471717
813,952,"(5, 1.1, 0.30000000000000004)",0.5672195019860421,0.018663320087131462,0.018663320087131462
814,834,"(4, 2.0, 0.5)",0.5671289728903341,0.01975298341586945,0.01975298341586945
815,1032,"(5, 1.9000000000000001, 0.30000000000000004)",0.5670209687043659,0.018885848668530984,0.018885848668530984
816,1241,"(6, 1.9000000000000001, 0.2)",0.5669840639592091,0.019867673661594518,0.019867673661594518
817,1470,"(8, 0.0, 0.1)",0.5666213245202268,0.016584893875730606,0.016584893875730606
818,794,"(4, 1.6, 0.5)",0.5663845957220381,0.014780913473540516,0.014780913473540516
819,684,"(4, 0.5, 0.5)",0.565946850091492,0.023073546817978404,0.023073546817978404
820,1590,"(8, 1.2000000000000002, 0.1)",0.5659397244725431,0.024448928697884884,0.024448928697884884
821,1251,"(6, 2.0, 0.2)",0.5659146968899698,0.01991610273897733,0.01991610273897733
822,1520,"(8, 0.5, 0.1)",0.5657965184146965,0.016079354608676405,0.016079354608676405
823,744,"(4, 1.1, 0.5)",0.5657325501833274,0.018728743705780097,0.018728743705780097
824,1022,"(5, 1.8, 0.30000000000000004)",0.5657246592876517,0.012453419338556556,0.012453419338556556
825,902,"(5, 0.6000000000000001, 0.30000000000000004)",0.5656559758772477,0.015564131047115013,0.015564131047115013
826,804,"(4, 1.7000000000000002, 0.5)",0.5656557259160594,0.017868046918457406,0.017868046918457406
827,1042,"(5, 2.0, 0.30000000000000004)",0.565444551948804,0.01839697792433423,0.01839697792433423
828,674,"(4, 0.4, 0.5)",0.5651740263962135,0.019674805252859664,0.019674805252859664
829,992,"(5, 1.5, 0.30000000000000004)",0.5647006526526008,0.01611332698967652,0.01611332698967652
830,1061,"(6, 0.1, 0.2)",0.5644887990534161,0.016102228602872595,0.016102228602872595
831,922,"(5, 0.8, 0.30000000000000004)",0.5638283293284312,0.020760397780280073,0.020760397780280073
832,734,"(4, 1.0, 0.5)",0.5634367353819394,0.014443366310796723,0.014443366310796723
833,852,"(5, 0.1, 0.30000000000000004)",0.563381424080133,0.01404802027488849,0.01404802027488849
834,962,"(5, 1.2000000000000002, 0.30000000000000004)",0.5631443559043329,0.02552917816721218,0.02552917816721218
835,1231,"(6, 1.8, 0.2)",0.5628309563940801,0.022642545260258648,0.022642545260258648
